11:29:00		85100
11:29:01		85100
11:29:02		85100
11:29:03		85100
11:29:04		85100
11:29:05		85100
11:29:06		85200
11:29:07		85200
11:29:08		85200
11:29:09		85300
11:29:10		85300
11:29:11		85400
11:29:12		85400
11:29:13		85400
11:29:14		85400
11:29:15		85400
11:29:16		85400
11:29:17		85400
11:29:18		85400
11:29:19		85400
11:29:20		85400
11:29:21		85400
11:29:22		85400
11:29:23		85400
11:29:24		85400
11:29:25		85400
11:29:26		85400
11:29:27		85400
11:29:28		85400
11:29:29		85400
11:29:30		85400
11:29:31		85400
11:29:32		85400
11:29:33		85400
11:29:34		85400
11:29:35		85400
11:29:36		85400
11:29:37		85400
11:29:38		85400
11:29:39		85400
11:29:40		85400
11:29:41		85400
11:29:42		85400
11:29:43		85400
11:29:44		85500
11:29:45		85600
11:29:46		85700
11:29:47		85700
11:29:48		85900
11:29:49		85900
11:29:50		85900
11:29:51		85900
11:29:52		86000
11:29:53		86000
11:29:54		86000
11:29:55		86000
11:29:56		86100
11:29:57		86200
11:29:58		86200
11:29:59		86300
11:30:00		86500
