11:29:00		90400
11:29:01		90400
11:29:02		90400
11:29:03		90400
11:29:04		90400
11:29:05		90400
11:29:06		90400
11:29:07		90400
11:29:08		90400
11:29:09		90400
11:29:10		90500
11:29:11		90500
11:29:12		90500
11:29:13		90600
11:29:14		90600
11:29:15		90600
11:29:16		90700
11:29:17		90700
11:29:18		90700
11:29:19		90700
11:29:20		90700
11:29:21		90700
11:29:22		90700
11:29:23		90700
11:29:24		90700
11:29:25		90700
11:29:26		90700
11:29:27		90700
11:29:28		90700
11:29:29		90700
11:29:30		90700
11:29:31		90700
11:29:32		90700
11:29:33		90700
11:29:34		90700
11:29:35		90800
11:29:36		90800
11:29:37		90900
11:29:38		91000
11:29:39		91000
11:29:40		91000
11:29:41		91000
11:29:42		91000
11:29:43		91000
11:29:44		91100
11:29:45		91100
11:29:46		91200
11:29:47		91300
11:29:48		91400
11:29:49		91400
11:29:50		91500
11:29:51		91600
11:29:52		91700
11:29:53		91800
11:29:54		91900
11:29:55		92000
11:29:56		92100
11:29:57		92100
11:29:58		92100
11:29:59		92200
11:30:00		92200
