11:29:00		86600
11:29:01		86600
11:29:02		86600
11:29:03		86600
11:29:04		86600
11:29:05		86600
11:29:06		86600
11:29:07		86600
11:29:08		86600
11:29:09		86700
11:29:10		86700
11:29:11		86700
11:29:12		86800
11:29:13		86800
11:29:14		86800
11:29:15		86900
11:29:16		86900
11:29:17		86900
11:29:18		86900
11:29:19		86900
11:29:20		86900
11:29:21		86900
11:29:22		86900
11:29:23		86900
11:29:24		86900
11:29:25		86900
11:29:26		86900
11:29:27		86900
11:29:28		86900
11:29:29		86900
11:29:30		86900
11:29:31		86900
11:29:32		86900
11:29:33		86900
11:29:34		86900
11:29:35		86900
11:29:36		86900
11:29:37		86900
11:29:38		87000
11:29:39		87000
11:29:40		87000
11:29:41		87100
11:29:42		87200
11:29:43		87200
11:29:44		87200
11:29:45		87300
11:29:46		87400
11:29:47		87400
11:29:48		87500
11:29:49		87500
11:29:50		87500
11:29:51		87600
11:29:52		87600
11:29:53		87700
11:29:54		87800
11:29:55		87900
11:29:56		88000
11:29:57		88100
11:29:58		88100
11:29:59		88200
11:30:00		88200
