11:29:00		81500
11:29:01		81500
11:29:02		81500
11:29:03		81500
11:29:04		81500
11:29:05		81500
11:29:06		81600
11:29:07		81600
11:29:08		81600
11:29:09		81700
11:29:10		81700
11:29:11		81800
11:29:12		81800
11:29:13		81800
11:29:14		81800
11:29:15		81800
11:29:16		81800
11:29:17		81800
11:29:18		81800
11:29:19		81800
11:29:20		81800
11:29:21		81800
11:29:22		81800
11:29:23		81800
11:29:24		81800
11:29:25		81800
11:29:26		81800
11:29:27		81800
11:29:28		81800
11:29:29		81800
11:29:30		81800
11:29:31		81900
11:29:32		81900
11:29:33		82000
11:29:34		82000
11:29:35		82100
11:29:36		82100
11:29:37		82100
11:29:38		82100
11:29:39		82100
11:29:40		82100
11:29:41		82100
11:29:42		82200
11:29:43		82200
11:29:44		82200
11:29:45		82300
11:29:46		82400
11:29:47		82400
11:29:48		82500
11:29:49		82500
11:29:50		82600
11:29:51		82700
11:29:52		82800
11:29:53		82800
11:29:54		82900
11:29:55		83000
11:29:56		83000
11:29:57		83000
11:29:58		83000
11:29:59		83100
11:30:00		83100
