11:29:00		87300
11:29:01		87400
11:29:02		87400
11:29:03		87400
11:29:04		87400
11:29:05		87400
11:29:06		87400
11:29:07		87400
11:29:08		87400
11:29:09		87400
11:29:10		87400
11:29:11		87400
11:29:12		87400
11:29:13		87400
11:29:14		87400
11:29:15		87400
11:29:16		87400
11:29:17		87400
11:29:18		87400
11:29:19		87400
11:29:20		87400
11:29:21		87400
11:29:22		87400
11:29:23		87400
11:29:24		87400
11:29:25		87400
11:29:26		87400
11:29:27		87400
11:29:28		87400
11:29:29		87400
11:29:30		87500
11:29:31		87500
11:29:32		87500
11:29:33		87500
11:29:34		87500
11:29:35		87600
11:29:36		87600
11:29:37		87600
11:29:38		87600
11:29:39		87700
11:29:40		87700
11:29:41		87700
11:29:42		87700
11:29:43		87700
11:29:44		87700
11:29:45		87700
11:29:46		87700
11:29:47		87700
11:29:48		87800
11:29:49		87800
11:29:50		88000
11:29:51		88000
11:29:52		88100
11:29:53		88100
11:29:54		88200
11:29:55		88300
11:29:56		88400
11:29:57		88500
11:29:58		88500
11:29:59		88600
11:30:00		88600
