11:29:00		85400
11:29:01		85400
11:29:02		85400
11:29:03		85400
11:29:04		85400
11:29:05		85400
11:29:06		85400
11:29:07		85400
11:29:08		85400
11:29:09		85500
11:29:10		85500
11:29:11		85600
11:29:12		85700
11:29:13		85700
11:29:14		85700
11:29:15		85700
11:29:16		85700
11:29:17		85700
11:29:18		85700
11:29:19		85700
11:29:20		85700
11:29:21		85700
11:29:22		85700
11:29:23		85700
11:29:24		85700
11:29:25		85700
11:29:26		85700
11:29:27		85700
11:29:28		85700
11:29:29		85700
11:29:30		85700
11:29:31		85700
11:29:32		85800
11:29:33		85800
11:29:34		85800
11:29:35		85900
11:29:36		85900
11:29:37		86000
11:29:38		86000
11:29:39		86000
11:29:40		86100
11:29:41		86100
11:29:42		86200
11:29:43		86300
11:29:44		86300
11:29:45		86300
11:29:46		86400
11:29:47		86500
11:29:48		86500
11:29:49		86600
11:29:50		86600
11:29:51		86600
11:29:52		86700
11:29:53		86800
11:29:54		86900
11:29:55		86900
11:29:56		87000
11:29:57		87100
11:29:58		87100
11:29:59		87200
11:30:00		87200
